task_id,optimizer_id,seed,level_3,n_trials,n_function_calls,trial_info__config,trial_info__instance,trial_info__seed,trial_info__budget,trial_info__normalized_budget,trial_info__name,trial_info__checkpoint,trial_info__cutoff,trial_value__cost,trial_value__time,trial_value__virtual_time,trial_value__status,trial_value__starttime,trial_value__endtime,status,benchmark_id,task.optimization_resources.n_trials,trial_value__cost_raw,trial_value__cost_inc,task_type,time,experiment_id
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,0,1,1,"[-0.4898385703564, 0.7631938811392]",None,620469749,None,None,None,None,None,-76.39179040876795,8.58306884765625e-06,0.0,1,1771835175.8115096,1771835175.8115182,COMPLETED,BBOB,77,-76.39179040876795,-76.39179040876795,blackbox,0.0,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,1,2,2,"[1.1974233854562, -0.5262149777263]",None,620469749,None,None,None,None,None,-81.65241656427091,4.5299530029296875e-06,0.0,1,1771835175.8145776,1771835175.814582,COMPLETED,BBOB,77,-81.65241656427091,-81.65241656427091,blackbox,0.0030679702758789062,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,2,3,3,"[3.523254795, 3.0446898750961]",None,620469749,None,None,None,None,None,-35.23346167341732,3.814697265625e-06,0.0,1,1771835175.8179274,1771835175.8179312,COMPLETED,BBOB,77,-35.23346167341732,-81.65241656427091,blackbox,0.006417751312255859,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,3,4,4,"[-2.8172844834626, -3.2422811537981]",None,620469749,None,None,None,None,None,-88.05067920175388,3.337860107421875e-06,0.0,1,1771835175.8202136,1771835175.820217,COMPLETED,BBOB,77,-88.05067920175388,-88.05067920175388,blackbox,0.008703947067260742,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,4,5,5,"[-3.7640014570206, 4.0282166562974]",None,620469749,None,None,None,None,None,-29.906381603082416,3.337860107421875e-06,0.0,1,1771835175.823169,1771835175.8231723,COMPLETED,BBOB,77,-29.906381603082416,-88.05067920175388,blackbox,0.011659383773803711,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,5,6,6,"[4.4712216407061, -4.7629374265671]",None,620469749,None,None,None,None,None,-63.944625611066236,3.0994415283203125e-06,0.0,1,1771835175.8252418,1771835175.825245,COMPLETED,BBOB,77,-63.944625611066236,-88.05067920175388,blackbox,0.013732194900512695,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,6,7,7,"[2.1441594325006, 2.2423298563808]",None,620469749,None,None,None,None,None,-54.386260300605095,3.337860107421875e-06,0.0,1,1771835175.827208,1771835175.8272114,COMPLETED,BBOB,77,-54.386260300605095,-88.05067920175388,blackbox,0.01569843292236328,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,7,8,8,"[-1.4377863425761, -1.5463863965124]",None,620469749,None,None,None,None,None,-89.11185058302081,4.5299530029296875e-06,0.0,1,1771835175.8292415,1771835175.829246,COMPLETED,BBOB,77,-89.11185058302081,-89.11185058302081,blackbox,0.017731904983520508,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,8,9,9,"[-1.9086721539497, 3.6274176929146]",None,620469749,None,None,None,None,None,-43.61995529256669,3.0994415283203125e-06,0.0,1,1771835175.8324792,1771835175.8324823,COMPLETED,BBOB,77,-43.61995529256669,-89.11185058302081,blackbox,0.020969629287719727,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,9,10,10,"[1.3650463987142, -2.5850807968527]",None,620469749,None,None,None,None,None,-88.03516386012036,3.337860107421875e-06,0.0,1,1771835175.83456,1771835175.8345633,COMPLETED,BBOB,77,-88.03516386012036,-89.11185058302081,blackbox,0.023050308227539062,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,10,11,11,"[3.9997246395797, 0.1032460480928]",None,620469749,None,None,None,None,None,-59.47377931044707,3.337860107421875e-06,0.0,1,1771835175.836861,1771835175.8368642,COMPLETED,BBOB,77,-59.47377931044707,-89.11185058302081,blackbox,0.025351285934448242,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,11,12,12,"[-4.5425056107342, -1.1068074591458]",None,620469749,None,None,None,None,None,-73.0184466798699,3.337860107421875e-06,0.0,1,1771835175.8390496,1771835175.839053,COMPLETED,BBOB,77,-73.0184466798699,-89.11185058302081,blackbox,0.027539968490600586,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,12,13,13,"[-3.5957874637097, 1.5738473832607]",None,620469749,None,None,None,None,None,-60.693635787460316,3.0994415283203125e-06,0.0,1,1771835175.8412232,1771835175.8412263,COMPLETED,BBOB,77,-60.693635787460316,-89.11185058302081,blackbox,0.02971363067626953,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,13,14,14,"[3.0517589300871, -2.1379739977419]",None,620469749,None,None,None,None,None,-77.50792393694347,3.337860107421875e-06,0.0,1,1771835175.8434343,1771835175.8434377,COMPLETED,BBOB,77,-77.50792393694347,-89.11185058302081,blackbox,0.03192472457885742,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,14,15,15,"[0.4183091782033, 4.6170585695654]",None,620469749,None,None,None,None,None,-29.33578625060899,2.86102294921875e-06,0.0,1,1771835175.845634,1771835175.8456368,COMPLETED,BBOB,77,-29.33578625060899,-89.11185058302081,blackbox,0.03412437438964844,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,15,16,16,"[-0.9607255179435, -4.0923178289086]",None,620469749,None,None,None,None,None,-91.88231313895537,3.0994415283203125e-06,0.0,1,1771835175.8479242,1771835175.8479273,COMPLETED,BBOB,77,-91.88231313895537,-91.88231313895537,blackbox,0.03641462326049805,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,16,17,17,"[-0.6866805952622, -3.1559433069369]",None,620469749,None,None,None,None,None,-92.63795754945053,6.67572021484375e-06,0.0,1,1771835176.2239592,1771835176.223966,COMPLETED,BBOB,77,-92.63795754945053,-92.63795754945053,blackbox,0.41244959831237793,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,17,18,18,"[-0.4503116409446, -3.3421327636244]",None,620469749,None,None,None,None,None,-92.59451857375505,5.4836273193359375e-06,0.0,1,1771835176.7015069,1771835176.7015123,COMPLETED,BBOB,77,-92.59451857375505,-92.63795754945053,blackbox,0.8899972438812256,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,18,19,19,"[-0.7296630007293, -3.3274943503678]",None,620469749,None,None,None,None,None,-92.64283601758002,5.4836273193359375e-06,0.0,1,1771835177.0871422,1771835177.0871477,COMPLETED,BBOB,77,-92.64283601758002,-92.64283601758002,blackbox,1.275632619857788,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,19,20,20,"[-0.6646421922411, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64993169033436,5.4836273193359375e-06,0.0,1,1771835177.56276,1771835177.5627656,COMPLETED,BBOB,77,-92.64993169033436,-92.64993169033436,blackbox,1.7512505054473877,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,20,21,21,"[-4.9949279096278, -4.9998966732853]",None,620469749,None,None,None,None,None,-70.9586498671707,8.821487426757812e-06,0.0,1,1771835178.0987792,1771835178.098788,COMPLETED,BBOB,77,-70.9586498671707,-92.64993169033436,blackbox,2.2872695922851562,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,21,22,22,"[-0.6866805952622, -3.2592907863109]",None,620469749,None,None,None,None,None,-92.6497769776397,6.198883056640625e-06,0.0,1,1771835178.6308124,1771835178.6308186,COMPLETED,BBOB,77,-92.6497769776397,-92.64993169033436,blackbox,2.819302797317505,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,22,23,23,"[-0.6739309225216, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999696117603,7.152557373046875e-06,0.0,1,1771835179.1965556,1771835179.1965628,COMPLETED,BBOB,77,-92.64999696117603,-92.64999696117603,blackbox,3.3850460052490234,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,23,24,24,"[-0.6699316134139, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999001252018,7.62939453125e-06,0.0,1,1771835179.841979,1771835179.8419867,COMPLETED,BBOB,77,-92.64999001252018,-92.64999696117603,blackbox,4.0304694175720215,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,24,25,25,"[-0.6719132591901, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999745385252,6.9141387939453125e-06,0.0,1,1771835180.3926787,1771835180.3926857,COMPLETED,BBOB,77,-92.64999745385252,-92.64999745385252,blackbox,4.581169128417969,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,25,26,26,"[-0.6729441729611, -3.2639396598926]",None,620469749,None,None,None,None,None,-92.64999923902906,7.3909759521484375e-06,0.0,1,1771835180.9655168,1771835180.9655242,COMPLETED,BBOB,77,-92.64999923902906,-92.64999923902906,blackbox,5.154007196426392,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,26,27,27,"[-0.6729441729611, -3.2645174367926]",None,620469749,None,None,None,None,None,-92.64999989937219,7.152557373046875e-06,0.0,1,1771835181.6318004,1771835181.6318076,COMPLETED,BBOB,77,-92.64999989937219,-92.64999989937219,blackbox,5.820290803909302,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,27,28,28,"[-0.6732125446024, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999806996873,8.344650268554688e-06,0.0,1,1771835182.2791433,1771835182.2791517,COMPLETED,BBOB,77,-92.64999806996873,-92.64999989937219,blackbox,6.4676337242126465,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,28,29,29,"[-0.6724893147128, -3.2639396598926]",None,620469749,None,None,None,None,None,-92.64999916328956,9.5367431640625e-06,0.0,1,1771835182.9255707,1771835182.9255803,COMPLETED,BBOB,77,-92.64999916328956,-92.64999989937219,blackbox,7.114061117172241,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,29,30,30,"[-2.0559152532422, -1.0295285058109]",None,620469749,None,None,None,None,None,-85.7405535435144,3.2901763916015625e-05,0.0,1,1771835183.3815227,1771835183.3815556,COMPLETED,BBOB,77,-85.7405535435144,-92.64999989937219,blackbox,7.570013046264648,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,30,31,31,"[-0.6726577651028, -3.2645174367926]",None,620469749,None,None,None,None,None,-92.64999989992728,9.775161743164062e-06,0.0,1,1771835184.037788,1771835184.0377977,COMPLETED,BBOB,77,-92.64999989992728,-92.64999989992728,blackbox,8.226278305053711,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,31,32,32,"[-0.6727102033034, -3.2639396598926]",None,620469749,None,None,None,None,None,-92.64999925175145,9.298324584960938e-06,0.0,1,1771835184.5563192,1771835184.5563285,COMPLETED,BBOB,77,-92.64999925175145,-92.64999989992728,blackbox,8.744809627532959,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,32,33,33,"[-2.6009081596966, 1.2899942996517]",None,620469749,None,None,None,None,None,-68.18624781237178,6.4373016357421875e-06,0.0,1,1771835185.3369403,1771835185.3369467,COMPLETED,BBOB,77,-68.18624781237178,-92.64999989992728,blackbox,9.525430679321289,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,33,34,34,"[-0.6732955573769, -3.2652476768765]",None,620469749,None,None,None,None,None,-92.6499995540083,7.867813110351562e-06,0.0,1,1771835186.0587163,1771835186.0587242,COMPLETED,BBOB,77,-92.6499995540083,-92.64999989992728,blackbox,10.247206687927246,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,34,35,35,"[-0.6720655376635, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999770072686,8.821487426757812e-06,0.0,1,1771835186.9306688,1771835186.9306777,COMPLETED,BBOB,77,-92.64999770072686,-92.64999989992728,blackbox,11.11915922164917,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,35,36,36,"[-2.8519424403064, -0.607814671852]",None,620469749,None,None,None,None,None,-80.84176719086173,8.58306884765625e-06,0.0,1,1771835187.800689,1771835187.8006976,COMPLETED,BBOB,77,-80.84176719086173,-92.64999989992728,blackbox,11.989179372787476,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,36,37,37,"[-0.0617077607112, 2.1949939985911]",None,620469749,None,None,None,None,None,-62.46721576802962,6.9141387939453125e-06,0.0,1,1771835188.5584266,1771835188.5584335,COMPLETED,BBOB,77,-62.46721576802962,-92.64999989992728,blackbox,12.746917009353638,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,37,38,38,"[-0.6725283309175, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999816635769,8.344650268554688e-06,0.0,1,1771835189.3512006,1771835189.351209,COMPLETED,BBOB,77,-92.64999816635769,-92.64999989992728,blackbox,13.539690971374512,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,38,39,39,"[-0.672728703853, -3.2661265889429]",None,620469749,None,None,None,None,None,-92.64999823507864,7.152557373046875e-06,0.0,1,1771835190.1426985,1771835190.1427057,COMPLETED,BBOB,77,-92.64999823507864,-92.64999989992728,blackbox,14.331188917160034,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,39,40,40,"[-0.6726177507602, -3.2639396598926]",None,620469749,None,None,None,None,None,-92.64999922660012,7.867813110351562e-06,0.0,1,1771835190.9181397,1771835190.9181476,COMPLETED,BBOB,77,-92.64999922660012,-92.64999989992728,blackbox,15.106630086898804,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,40,41,41,"[2.358491119243, 2.9035233465789]",None,620469749,None,None,None,None,None,-45.41306124244821,8.344650268554688e-06,0.0,1,1771835191.7634418,1771835191.7634501,COMPLETED,BBOB,77,-45.41306124244821,-92.64999989992728,blackbox,15.951932191848755,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,41,42,42,"[3.0278960038589, 0.4147674283733]",None,620469749,None,None,None,None,None,-65.41563262707707,8.344650268554688e-06,0.0,1,1771835192.4995575,1771835192.4995658,COMPLETED,BBOB,77,-65.41563262707707,-92.64999989992728,blackbox,16.688047885894775,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,42,43,43,"[-0.6729441729611, -3.2643542773748]",None,620469749,None,None,None,None,None,-92.6499997805455,8.821487426757812e-06,0.0,1,1771835193.2600825,1771835193.2600913,COMPLETED,BBOB,77,-92.6499997805455,-92.64999989992728,blackbox,17.448572874069214,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,43,44,44,"[-0.0619756445714, 4.0863007742754]",None,620469749,None,None,None,None,None,-38.238211013262855,7.152557373046875e-06,0.0,1,1771835194.112921,1771835194.1129282,COMPLETED,BBOB,77,-38.238211013262855,-92.64999989992728,blackbox,18.301411390304565,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,44,45,45,"[-0.6724893147128, -3.2645640393042]",None,620469749,None,None,None,None,None,-92.6499998477972,7.867813110351562e-06,0.0,1,1771835194.8983796,1771835194.8983874,COMPLETED,BBOB,77,-92.6499998477972,-92.64999989992728,blackbox,19.086869955062866,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,45,46,46,"[3.2622384974559, 0.7144864048114]",None,620469749,None,None,None,None,None,-61.33075173202318,7.152557373046875e-06,0.0,1,1771835195.7432947,1771835195.7433019,COMPLETED,BBOB,77,-61.33075173202318,-92.64999989992728,blackbox,19.931785106658936,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,46,47,47,"[-2.3137710453217, 2.3443186805814]",None,620469749,None,None,None,None,None,-58.495001655568586,6.67572021484375e-06,0.0,1,1771835196.655364,1771835196.6553707,COMPLETED,BBOB,77,-58.495001655568586,-92.64999989992728,blackbox,20.843854427337646,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,47,48,48,"[-0.6725878990331, -3.2639396598926]",None,620469749,None,None,None,None,None,-92.64999921482809,5.245208740234375e-06,0.0,1,1771835197.4310184,1771835197.4310236,COMPLETED,BBOB,77,-92.64999921482809,-92.64999989992728,blackbox,21.619508743286133,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,48,49,49,"[-4.8116601397766, 2.3265307660981]",None,620469749,None,None,None,None,None,-44.25685700745326,8.106231689453125e-06,0.0,1,1771835198.2638857,1771835198.2638938,COMPLETED,BBOB,77,-44.25685700745326,-92.64999989992728,blackbox,22.452376127243042,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,49,50,50,"[-0.6729441729611, -3.264056311291]",None,620469749,None,None,None,None,None,-92.64999942614126,6.4373016357421875e-06,0.0,1,1771835199.1502092,1771835199.1502156,COMPLETED,BBOB,77,-92.64999942614126,-92.64999989992728,blackbox,23.33869957923889,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,50,51,51,"[-4.0304536792818, 3.8261111498685]",None,620469749,None,None,None,None,None,-31.09514083467598,7.867813110351562e-06,0.0,1,1771835200.0524693,1771835200.0524771,COMPLETED,BBOB,77,-31.09514083467598,-92.64999989992728,blackbox,24.240959644317627,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,51,52,52,"[-0.6726577651028, -3.2645986456662]",None,620469749,None,None,None,None,None,-92.64999993922567,8.821487426757812e-06,0.0,1,1771835200.8494868,1771835200.8494956,COMPLETED,BBOB,77,-92.64999993922567,-92.64999993922567,blackbox,25.03797721862793,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,52,53,53,"[1.4981249283998, 3.4578566090856]",None,620469749,None,None,None,None,None,-42.74297307157003,8.106231689453125e-06,0.0,1,1771835201.6572096,1771835201.6572177,COMPLETED,BBOB,77,-42.74297307157003,-92.64999993922567,blackbox,25.84570002555847,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,53,54,54,"[0.2858577298355, -4.9993394171029]",None,620469749,None,None,None,None,None,-88.72234836754298,6.198883056640625e-06,0.0,1,1771835202.4407263,1771835202.4407325,COMPLETED,BBOB,77,-88.72234836754298,-92.64999993922567,blackbox,26.62921667098999,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,54,55,55,"[-0.6184895504916, -3.2126661116247]",None,620469749,None,None,None,None,None,-92.64433243275707,9.5367431640625e-06,0.0,1,1771835204.4977586,1771835204.4977682,COMPLETED,BBOB,77,-92.64433243275707,-92.64999993922567,blackbox,28.686249017715454,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,55,56,56,"[-0.672656645441, -3.264966501934]",None,620469749,None,None,None,None,None,-92.64999995172658,6.9141387939453125e-06,0.0,1,1771835205.4207852,1771835205.420792,COMPLETED,BBOB,77,-92.64999995172658,-92.64999995172658,blackbox,29.609275579452515,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,56,57,57,"[-0.1777121547244, 0.9390483700446]",None,620469749,None,None,None,None,None,-74.73254690713372,7.867813110351562e-06,0.0,1,1771835206.147359,1771835206.1473668,COMPLETED,BBOB,77,-74.73254690713372,-92.64999995172658,blackbox,30.335849285125732,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,57,58,58,"[-0.6728947786528, -3.264056311291]",None,620469749,None,None,None,None,None,-92.64999943794412,7.62939453125e-06,0.0,1,1771835207.1324887,1771835207.1324964,COMPLETED,BBOB,77,-92.64999943794412,-92.64999995172658,blackbox,31.320979118347168,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,58,59,59,"[-0.6728947786528, -3.2648652311055]",None,620469749,None,None,None,None,None,-92.64999998676191,8.821487426757812e-06,0.0,1,1771835207.9235353,1771835207.9235442,COMPLETED,BBOB,77,-92.64999998676191,-92.64999998676191,blackbox,32.11202573776245,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,59,60,60,"[-2.7702607773973, -1.7400105476768]",None,620469749,None,None,None,None,None,-85.92567541336383,6.4373016357421875e-06,0.0,1,1771835208.8858984,1771835208.8859048,COMPLETED,BBOB,77,-85.92567541336383,-92.64999998676191,blackbox,33.0743887424469,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,60,61,61,"[-0.6729441729611, -3.2644960023927]",None,620469749,None,None,None,None,None,-92.64999988679962,9.5367431640625e-06,0.0,1,1771835211.0618308,1771835211.0618403,COMPLETED,BBOB,77,-92.64999988679962,-92.64999998676191,blackbox,35.25032114982605,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,61,62,62,"[-0.674777191046, -3.2672341953711]",None,620469749,None,None,None,None,None,-92.64999016540847,9.775161743164062e-06,0.0,1,1771835214.2921586,1771835214.2921684,COMPLETED,BBOB,77,-92.64999016540847,-92.64999998676191,blackbox,38.4806489944458,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,62,63,63,"[-3.5010679389763, -3.0155167668166]",None,620469749,None,None,None,None,None,-84.58875833501239,9.298324584960938e-06,0.0,1,1771835216.7072098,1771835216.7072191,COMPLETED,BBOB,77,-84.58875833501239,-92.64999998676191,blackbox,40.895700216293335,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,63,64,64,"[-4.8047476660915, -2.08720401575]",None,620469749,None,None,None,None,None,-74.19027618255927,8.821487426757812e-06,0.0,1,1771835217.634863,1771835217.6348717,COMPLETED,BBOB,77,-74.19027618255927,-92.64999998676191,blackbox,41.82335329055786,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,64,65,65,"[-0.6728598511175, -3.2648652311055]",None,620469749,None,None,None,None,None,-92.64999999216275,9.059906005859375e-06,0.0,1,1771835219.5007124,1771835219.5007215,COMPLETED,BBOB,77,-92.64999999216275,-92.64999999216275,blackbox,43.68920278549194,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,65,66,66,"[-0.6726159918246, -3.2652476768765]",None,620469749,None,None,None,None,None,-92.6499997657264,9.059906005859375e-06,0.0,1,1771835221.4086363,1771835221.4086454,COMPLETED,BBOB,77,-92.6499997657264,-92.64999999216275,blackbox,45.597126722335815,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,66,67,67,"[-4.5092149356809, -2.9823741501608]",None,620469749,None,None,None,None,None,-77.85215608062713,1.049041748046875e-05,0.0,1,1771835222.625804,1771835222.6258144,COMPLETED,BBOB,77,-77.85215608062713,-92.64999999216275,blackbox,46.81429433822632,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,67,68,68,"[-0.67287858554, -3.2645174367926]",None,620469749,None,None,None,None,None,-92.64999991398236,8.58306884765625e-06,0.0,1,1771835224.6478858,1771835224.6478944,COMPLETED,BBOB,77,-92.64999991398236,-92.64999999216275,blackbox,48.83637619018555,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,68,69,69,"[3.1066072516577, 1.0748876419999]",None,620469749,None,None,None,None,None,-59.53319199599054,1.0728836059570312e-05,0.0,1,1771835225.9850724,1771835225.985083,COMPLETED,BBOB,77,-59.53319199599054,-92.64999999216275,blackbox,50.17356276512146,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,69,70,70,"[-4.4236089610446, -1.8032836704346]",None,620469749,None,None,None,None,None,-76.44540215616121,1.0728836059570312e-05,0.0,1,1771835227.5754294,1771835227.5754402,COMPLETED,BBOB,77,-76.44540215616121,-92.64999999216275,blackbox,51.763919830322266,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,70,71,71,"[-0.6726159918246, -3.2652435130566]",None,620469749,None,None,None,None,None,-92.64999976943716,1.0967254638671875e-05,0.0,1,1771835228.9232173,1771835228.9232283,COMPLETED,BBOB,77,-92.64999976943716,-92.64999999216275,blackbox,53.11170768737793,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,71,72,72,"[-2.0933625371656, -1.971620658778]",None,620469749,None,None,None,None,None,-88.95968926943827,1.0728836059570312e-05,0.0,1,1771835231.27979,1771835231.2798007,COMPLETED,BBOB,77,-88.95968926943827,-92.64999999216275,blackbox,55.46828031539917,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,72,73,73,"[-1.1834302411252, 4.0277117689004]",None,620469749,None,None,None,None,None,-39.20852885729758,8.58306884765625e-06,0.0,1,1771835232.6030302,1771835232.6030388,COMPLETED,BBOB,77,-39.20852885729758,-92.64999999216275,blackbox,56.79152059555054,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,73,74,74,"[-2.3668144755297, -4.1069252905577]",None,620469749,None,None,None,None,None,-89.07113995169895,9.059906005859375e-06,0.0,1,1771835234.6584013,1771835234.6584103,COMPLETED,BBOB,77,-89.07113995169895,-92.64999999216275,blackbox,58.84689164161682,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,74,75,75,"[-2.7533897476561, -0.010599526519]",None,620469749,None,None,None,None,None,-77.73132558034436,1.0728836059570312e-05,0.0,1,1771835236.5023718,1771835236.5023825,COMPLETED,BBOB,77,-77.73132558034436,-92.64999999216275,blackbox,60.69086217880249,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,75,76,76,"[-0.0377693215958, -1.2167387429233]",None,620469749,None,None,None,None,None,-88.05218112474691,8.821487426757812e-06,0.0,1,1771835237.7307034,1771835237.7307122,COMPLETED,BBOB,77,-88.05218112474691,-92.64999999216275,blackbox,61.919193744659424,0
bbob/2/1/0,SMAC3-BlackBoxFacade,39590,76,77,77,"[-0.9797467815211, -3.207133207526]",None,620469749,None,None,None,None,None,-92.5524582143596,8.58306884765625e-06,0.0,1,1771835239.8746462,1771835239.8746548,COMPLETED,BBOB,77,-92.5524582143596,-92.64999999216275,blackbox,64.0631365776062,0
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,0,1,1,"[-1.1147024761885, -3.3015235420316]",None,571169718,None,None,None,None,None,-92.45337358299913,9.298324584960938e-06,0.0,1,1771835239.9957857,1771835239.995795,COMPLETED,BBOB,77,-92.45337358299913,-92.45337358299913,blackbox,0.0,1
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,1,2,2,"[4.8719165008515, 3.4621499944478]",None,571169718,None,None,None,None,None,-16.654262697383842,4.0531158447265625e-06,0.0,1,1771835239.9985907,1771835239.9985948,COMPLETED,BBOB,77,-16.654262697383842,-92.45337358299913,blackbox,0.002804994583129883,1
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,2,3,3,"[0.8108442928642, -0.5167655460536]",None,571169718,None,None,None,None,None,-82.897106252175,3.0994415283203125e-06,0.0,1,1771835240.0004804,1771835240.0004835,COMPLETED,BBOB,77,-82.897106252175,-92.45337358299913,blackbox,0.004694700241088867,1
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,3,4,4,"[-4.5679027494043, 0.0439418666065]",None,571169718,None,None,None,None,None,-66.5304018317484,5.9604644775390625e-06,0.0,1,1771835240.0025327,1771835240.0025387,COMPLETED,BBOB,77,-66.5304018317484,-92.45337358299913,blackbox,0.006747007369995117,1
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,4,5,5,"[-2.5170444976538, -2.4464264884591]",None,571169718,None,None,None,None,None,-88.5790270284819,3.5762786865234375e-06,0.0,1,1771835240.0045369,1771835240.0045404,COMPLETED,BBOB,77,-88.5790270284819,-92.45337358299913,blackbox,0.008751153945922852,1
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,5,6,6,"[1.2644124310464, 1.9735240936279]",None,571169718,None,None,None,None,None,-61.457168687116734,3.337860107421875e-06,0.0,1,1771835240.0065372,1771835240.0065405,COMPLETED,BBOB,77,-61.457168687116734,-92.45337358299913,blackbox,0.010751485824584961,1
bbob/2/1/0,SMAC3-BlackBoxFacade,29732,6,7,7,"[2.818461349234, -4.028105372563]",None,571169718,None,None,None,None,None,-79.87845909956125,3.337860107421875e-06,0.0,1,1771835240.0085711,1771835240.0085745,COMPLETED,BBOB,77,-79.87845909956125,-92.45337358299913,blackbox,0.01278543472290039,1
